0.0, 0.0, 3.000000e+02
0.1, 8.618257, 3.021035e+02
0.2, 16.90461, 3.091886e+02
0.30000000000000004, 24.316570000000002, 3.267619e+02
0.4, 20.595670000000002, 4.287340e+02
0.5, 0.020144989999999998, 1.670460e+03
0.6000000000000001, 0.011770530000000001, 2.196240e+03
0.7000000000000001, 0.01036207, 2.626569e+03
0.8, 0.01003728, 3.017220e+03
0.9, 0.01028349, 3.391683e+03
1.0, 0.01096538, 3.784445e+03
1.1, 0.01204319, 4.206288e+03
1.2000000000000002, 0.013485549999999999, 4.571838e+03
1.3, 0.015271580000000002, 4.921465e+03
1.4000000000000001, 0.01739229, 5.283021e+03
1.5, 0.01993193, 5.649769e+03
1.6, 0.0230917, 5.869239e+03
