2.5e18|6e-14|0.8
2.5e18|6e-14|0.85
2.5e18|6e-14|0.9
2.5e18|7e-14|0.8
2.5e18|7e-14|0.85
2.5e18|7e-14|0.9
2.75e18|6e-14|0.8
2.75e18|6e-14|0.85
2.75e18|6e-14|0.9
2.75e18|7e-14|0.8
2.75e18|7e-14|0.85
2.75e18|7e-14|0.9
3e18|6e-14|0.85
3e18|6e-14|0.9
3e18|7e-14|0.8
3e18|7e-14|0.85
3e18|7e-14|0.9
3.25e18|6e-14|0.8
